file_name,speaker,path,emotion,sentence,Duration (seconds),Sampling Rate (Hz),dataset,mel_npy_path,mel_png_path,emotion_encoded,emotion_Anger,emotion_Disgust,emotion_Fear,emotion_Happiness,emotion_Neutral,emotion_Sadness
15a04Wa.wav,15,Data/padded_audio/EmoDB/wav/15a04Wa.wav,Anger,I might tell him tonight.,1.945375,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15a04Wa.npy,Data/mel_spectrograms/EmoDB/wav/15a04Wa.png,0,1.0,0.0,0.0,0.0,0.0,0.0
15a04Wb.wav,15,Data/padded_audio/EmoDB/wav/15a04Wb.wav,Anger,I might tell him tonight.,1.8111875,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15a04Wb.npy,Data/mel_spectrograms/EmoDB/wav/15a04Wb.png,0,1.0,0.0,0.0,0.0,0.0,0.0
15a05Eb.wav,15,Data/padded_audio/EmoDB/wav/15a05Eb.wav,Disgust,The black piece of paper is up there next to the piece of wood.,3.9935625,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15a05Eb.npy,Data/mel_spectrograms/EmoDB/wav/15a05Eb.png,1,0.0,1.0,0.0,0.0,0.0,0.0
15a05Fb.wav,15,Data/padded_audio/EmoDB/wav/15a05Fb.wav,Happiness,The black piece of paper is up there next to the piece of wood.,2.6961875,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15a05Fb.npy,Data/mel_spectrograms/EmoDB/wav/15a05Fb.png,3,0.0,0.0,0.0,1.0,0.0,0.0
15a05Na.wav,15,Data/padded_audio/EmoDB/wav/15a05Na.wav,Neutral,The black piece of paper is up there next to the piece of wood.,3.1209375,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15a05Na.npy,Data/mel_spectrograms/EmoDB/wav/15a05Na.png,4,0.0,0.0,0.0,0.0,1.0,0.0
15a05Wa.wav,15,Data/padded_audio/EmoDB/wav/15a05Wa.wav,Anger,The black piece of paper is up there next to the piece of wood.,3.0985,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15a05Wa.npy,Data/mel_spectrograms/EmoDB/wav/15a05Wa.png,0,1.0,0.0,0.0,0.0,0.0,0.0
15a07Ac.wav,15,Data/padded_audio/EmoDB/wav/15a07Ac.wav,Fear,"In seven hours, it will be time.",1.810875,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15a07Ac.npy,Data/mel_spectrograms/EmoDB/wav/15a07Ac.png,2,0.0,0.0,1.0,0.0,0.0,0.0
15a07Eb.wav,15,Data/padded_audio/EmoDB/wav/15a07Eb.wav,Disgust,"In seven hours, it will be time.",2.397125,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15a07Eb.npy,Data/mel_spectrograms/EmoDB/wav/15a07Eb.png,1,0.0,1.0,0.0,0.0,0.0,0.0
15a07Fa.wav,15,Data/padded_audio/EmoDB/wav/15a07Fa.wav,Happiness,"In seven hours, it will be time.",1.9641875,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15a07Fa.npy,Data/mel_spectrograms/EmoDB/wav/15a07Fa.png,3,0.0,0.0,0.0,1.0,0.0,0.0
15a07Fb.wav,15,Data/padded_audio/EmoDB/wav/15a07Fb.wav,Happiness,"In seven hours, it will be time.",1.93525,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15a07Fb.npy,Data/mel_spectrograms/EmoDB/wav/15a07Fb.png,3,0.0,0.0,0.0,1.0,0.0,0.0
15a07Nc.wav,15,Data/padded_audio/EmoDB/wav/15a07Nc.wav,Neutral,"In seven hours, it will be time.",1.8811875,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15a07Nc.npy,Data/mel_spectrograms/EmoDB/wav/15a07Nc.png,4,0.0,0.0,0.0,0.0,1.0,0.0
15b01Ec.wav,15,Data/padded_audio/EmoDB/wav/15b01Ec.wav,Disgust,What kind of bags are those standing under the table?,2.9709375,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15b01Ec.npy,Data/mel_spectrograms/EmoDB/wav/15b01Ec.png,1,0.0,1.0,0.0,0.0,0.0,0.0
15b01Na.wav,15,Data/padded_audio/EmoDB/wav/15b01Na.wav,Neutral,What kind of bags are those standing under the table?,2.35725,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15b01Na.npy,Data/mel_spectrograms/EmoDB/wav/15b01Na.png,4,0.0,0.0,0.0,0.0,1.0,0.0
15b01Wc.wav,15,Data/padded_audio/EmoDB/wav/15b01Wc.wav,Anger,What kind of bags are those standing under the table?,2.631375,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15b01Wc.npy,Data/mel_spectrograms/EmoDB/wav/15b01Wc.png,0,1.0,0.0,0.0,0.0,0.0,0.0
15b02Aa.wav,15,Data/padded_audio/EmoDB/wav/15b02Aa.wav,Fear,They just carried it up and now they’re going back down.,2.9655625,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15b02Aa.npy,Data/mel_spectrograms/EmoDB/wav/15b02Aa.png,2,0.0,0.0,1.0,0.0,0.0,0.0
15b02Nd.wav,15,Data/padded_audio/EmoDB/wav/15b02Nd.wav,Neutral,They just carried it up and now they’re going back down.,2.79025,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15b02Nd.npy,Data/mel_spectrograms/EmoDB/wav/15b02Nd.png,4,0.0,0.0,0.0,0.0,1.0,0.0
15b02Tc.wav,15,Data/padded_audio/EmoDB/wav/15b02Tc.wav,Sadness,They just carried it up and now they’re going back down.,3.892,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15b02Tc.npy,Data/mel_spectrograms/EmoDB/wav/15b02Tc.png,5,0.0,0.0,0.0,0.0,0.0,1.0
15b02Wa.wav,15,Data/padded_audio/EmoDB/wav/15b02Wa.wav,Anger,They just carried it up and now they’re going back down.,2.7650625,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15b02Wa.npy,Data/mel_spectrograms/EmoDB/wav/15b02Wa.png,0,1.0,0.0,0.0,0.0,0.0,0.0
15b02Wc.wav,15,Data/padded_audio/EmoDB/wav/15b02Wc.wav,Anger,They just carried it up and now they’re going back down.,2.6233125,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15b02Wc.npy,Data/mel_spectrograms/EmoDB/wav/15b02Wc.png,0,1.0,0.0,0.0,0.0,0.0,0.0
15b03Aa.wav,15,Data/padded_audio/EmoDB/wav/15b03Aa.wav,Fear,"On weekends, I always went home and visited Agnes.",2.6274375,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15b03Aa.npy,Data/mel_spectrograms/EmoDB/wav/15b03Aa.png,2,0.0,0.0,1.0,0.0,0.0,0.0
15b03Nb.wav,15,Data/padded_audio/EmoDB/wav/15b03Nb.wav,Neutral,"On weekends, I always went home and visited Agnes.",3.2004375,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15b03Nb.npy,Data/mel_spectrograms/EmoDB/wav/15b03Nb.png,4,0.0,0.0,0.0,0.0,1.0,0.0
15b03Tc.wav,15,Data/padded_audio/EmoDB/wav/15b03Tc.wav,Sadness,"On weekends, I always went home and visited Agnes.",5.3410625,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15b03Tc.npy,Data/mel_spectrograms/EmoDB/wav/15b03Tc.png,5,0.0,0.0,0.0,0.0,0.0,1.0
15b03Wa.wav,15,Data/padded_audio/EmoDB/wav/15b03Wa.wav,Anger,"On weekends, I always went home and visited Agnes.",3.3629375,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15b03Wa.npy,Data/mel_spectrograms/EmoDB/wav/15b03Wa.png,0,1.0,0.0,0.0,0.0,0.0,0.0
15b03Wb.wav,15,Data/padded_audio/EmoDB/wav/15b03Wb.wav,Anger,"On weekends, I always went home and visited Agnes.",3.021625,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15b03Wb.npy,Data/mel_spectrograms/EmoDB/wav/15b03Wb.png,0,1.0,0.0,0.0,0.0,0.0,0.0
15b09Ac.wav,15,Data/padded_audio/EmoDB/wav/15b09Ac.wav,Fear,I just want to drop this off and then go have a drink with Karl.,2.41875,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15b09Ac.npy,Data/mel_spectrograms/EmoDB/wav/15b09Ac.png,2,0.0,0.0,1.0,0.0,0.0,0.0
15b09Fa.wav,15,Data/padded_audio/EmoDB/wav/15b09Fa.wav,Happiness,I just want to drop this off and then go have a drink with Karl.,2.4509375,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15b09Fa.npy,Data/mel_spectrograms/EmoDB/wav/15b09Fa.png,3,0.0,0.0,0.0,1.0,0.0,0.0
15b09Nb.wav,15,Data/padded_audio/EmoDB/wav/15b09Nb.wav,Neutral,I just want to drop this off and then go have a drink with Karl.,2.452375,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15b09Nb.npy,Data/mel_spectrograms/EmoDB/wav/15b09Nb.png,4,0.0,0.0,0.0,0.0,1.0,0.0
15b09Ta.wav,15,Data/padded_audio/EmoDB/wav/15b09Ta.wav,Sadness,I just want to drop this off and then go have a drink with Karl.,4.01575,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15b09Ta.npy,Data/mel_spectrograms/EmoDB/wav/15b09Ta.png,5,0.0,0.0,0.0,0.0,0.0,1.0
15b09Wb.wav,15,Data/padded_audio/EmoDB/wav/15b09Wb.wav,Anger,I just want to drop this off and then go have a drink with Karl.,2.655875,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15b09Wb.npy,Data/mel_spectrograms/EmoDB/wav/15b09Wb.png,0,1.0,0.0,0.0,0.0,0.0,0.0
15b10Ac.wav,15,Data/padded_audio/EmoDB/wav/15b10Ac.wav,Fear,She'll be in the spot where we always put her.,2.0220625,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15b10Ac.npy,Data/mel_spectrograms/EmoDB/wav/15b10Ac.png,2,0.0,0.0,1.0,0.0,0.0,0.0
15b10Nb.wav,15,Data/padded_audio/EmoDB/wav/15b10Nb.wav,Neutral,She'll be in the spot where we always put her.,2.21325,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15b10Nb.npy,Data/mel_spectrograms/EmoDB/wav/15b10Nb.png,4,0.0,0.0,0.0,0.0,1.0,0.0
15b10Nc.wav,15,Data/padded_audio/EmoDB/wav/15b10Nc.wav,Neutral,She'll be in the spot where we always put her.,2.20275,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15b10Nc.npy,Data/mel_spectrograms/EmoDB/wav/15b10Nc.png,4,0.0,0.0,0.0,0.0,1.0,0.0
15b10Wa.wav,15,Data/padded_audio/EmoDB/wav/15b10Wa.wav,Anger,She'll be in the spot where we always put her.,2.63375,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/15b10Wa.npy,Data/mel_spectrograms/EmoDB/wav/15b10Wa.png,0,1.0,0.0,0.0,0.0,0.0,0.0
16a01Ec.wav,16,Data/padded_audio/EmoDB/wav/16a01Ec.wav,Disgust,The cloth is lying on the icebox.,2.4304375,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a01Ec.npy,Data/mel_spectrograms/EmoDB/wav/16a01Ec.png,1,0.0,1.0,0.0,0.0,0.0,0.0
16a01Fc.wav,16,Data/padded_audio/EmoDB/wav/16a01Fc.wav,Happiness,The cloth is lying on the icebox.,2.096375,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a01Fc.npy,Data/mel_spectrograms/EmoDB/wav/16a01Fc.png,3,0.0,0.0,0.0,1.0,0.0,0.0
16a01Nc.wav,16,Data/padded_audio/EmoDB/wav/16a01Nc.wav,Neutral,The cloth is lying on the icebox.,1.7719375,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a01Nc.npy,Data/mel_spectrograms/EmoDB/wav/16a01Nc.png,4,0.0,0.0,0.0,0.0,1.0,0.0
16a01Tb.wav,16,Data/padded_audio/EmoDB/wav/16a01Tb.wav,Sadness,The cloth is lying on the icebox.,2.6075625,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a01Tb.npy,Data/mel_spectrograms/EmoDB/wav/16a01Tb.png,5,0.0,0.0,0.0,0.0,0.0,1.0
16a01Wb.wav,16,Data/padded_audio/EmoDB/wav/16a01Wb.wav,Anger,The cloth is lying on the icebox.,2.199875,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a01Wb.npy,Data/mel_spectrograms/EmoDB/wav/16a01Wb.png,0,1.0,0.0,0.0,0.0,0.0,0.0
16a02Ea.wav,16,Data/padded_audio/EmoDB/wav/16a02Ea.wav,Disgust,The knife is in the drawer.,2.9485,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a02Ea.npy,Data/mel_spectrograms/EmoDB/wav/16a02Ea.png,1,0.0,1.0,0.0,0.0,0.0,0.0
16a02Ec.wav,16,Data/padded_audio/EmoDB/wav/16a02Ec.wav,Disgust,The knife is in the drawer.,2.4875,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a02Ec.npy,Data/mel_spectrograms/EmoDB/wav/16a02Ec.png,1,0.0,1.0,0.0,0.0,0.0,0.0
16a02Nb.wav,16,Data/padded_audio/EmoDB/wav/16a02Nb.wav,Neutral,The knife is in the drawer.,1.6604375,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a02Nb.npy,Data/mel_spectrograms/EmoDB/wav/16a02Nb.png,4,0.0,0.0,0.0,0.0,1.0,0.0
16a02Tc.wav,16,Data/padded_audio/EmoDB/wav/16a02Tc.wav,Sadness,The knife is in the drawer.,2.1919375,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a02Tc.npy,Data/mel_spectrograms/EmoDB/wav/16a02Tc.png,5,0.0,0.0,0.0,0.0,0.0,1.0
16a02Wb.wav,16,Data/padded_audio/EmoDB/wav/16a02Wb.wav,Anger,The knife is in the drawer.,1.7700625,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a02Wb.npy,Data/mel_spectrograms/EmoDB/wav/16a02Wb.png,0,1.0,0.0,0.0,0.0,0.0,0.0
16a04Ab.wav,16,Data/padded_audio/EmoDB/wav/16a04Ab.wav,Fear,I might tell him tonight.,1.48,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a04Ab.npy,Data/mel_spectrograms/EmoDB/wav/16a04Ab.png,2,0.0,0.0,1.0,0.0,0.0,0.0
16a04Ea.wav,16,Data/padded_audio/EmoDB/wav/16a04Ea.wav,Disgust,I might tell him tonight.,2.65,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a04Ea.npy,Data/mel_spectrograms/EmoDB/wav/16a04Ea.png,1,0.0,1.0,0.0,0.0,0.0,0.0
16a04Fa.wav,16,Data/padded_audio/EmoDB/wav/16a04Fa.wav,Happiness,I might tell him tonight.,2.043875,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a04Fa.npy,Data/mel_spectrograms/EmoDB/wav/16a04Fa.png,3,0.0,0.0,0.0,1.0,0.0,0.0
16a04Nc.wav,16,Data/padded_audio/EmoDB/wav/16a04Nc.wav,Neutral,I might tell him tonight.,1.8259375,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a04Nc.npy,Data/mel_spectrograms/EmoDB/wav/16a04Nc.png,4,0.0,0.0,0.0,0.0,1.0,0.0
16a04Tc.wav,16,Data/padded_audio/EmoDB/wav/16a04Tc.wav,Sadness,I might tell him tonight.,3.1656875,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a04Tc.npy,Data/mel_spectrograms/EmoDB/wav/16a04Tc.png,5,0.0,0.0,0.0,0.0,0.0,1.0
16a04Wb.wav,16,Data/padded_audio/EmoDB/wav/16a04Wb.wav,Anger,I might tell him tonight.,2.5619375,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a04Wb.npy,Data/mel_spectrograms/EmoDB/wav/16a04Wb.png,0,1.0,0.0,0.0,0.0,0.0,0.0
16a04Wc.wav,16,Data/padded_audio/EmoDB/wav/16a04Wc.wav,Anger,I might tell him tonight.,1.9440625,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a04Wc.npy,Data/mel_spectrograms/EmoDB/wav/16a04Wc.png,0,1.0,0.0,0.0,0.0,0.0,0.0
16a05Ab.wav,16,Data/padded_audio/EmoDB/wav/16a05Ab.wav,Fear,The black piece of paper is up there next to the piece of wood.,2.9013125,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a05Ab.npy,Data/mel_spectrograms/EmoDB/wav/16a05Ab.png,2,0.0,0.0,1.0,0.0,0.0,0.0
16a05Ea.wav,16,Data/padded_audio/EmoDB/wav/16a05Ea.wav,Disgust,The black piece of paper is up there next to the piece of wood.,5.48875,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a05Ea.npy,Data/mel_spectrograms/EmoDB/wav/16a05Ea.png,1,0.0,1.0,0.0,0.0,0.0,0.0
16a05Fc.wav,16,Data/padded_audio/EmoDB/wav/16a05Fc.wav,Happiness,The black piece of paper is up there next to the piece of wood.,3.612375,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a05Fc.npy,Data/mel_spectrograms/EmoDB/wav/16a05Fc.png,3,0.0,0.0,0.0,1.0,0.0,0.0
16a05Tb.wav,16,Data/padded_audio/EmoDB/wav/16a05Tb.wav,Sadness,The black piece of paper is up there next to the piece of wood.,6.788,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a05Tb.npy,Data/mel_spectrograms/EmoDB/wav/16a05Tb.png,5,0.0,0.0,0.0,0.0,0.0,1.0
16a05Wb.wav,16,Data/padded_audio/EmoDB/wav/16a05Wb.wav,Anger,The black piece of paper is up there next to the piece of wood.,3.7410625,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a05Wb.npy,Data/mel_spectrograms/EmoDB/wav/16a05Wb.png,0,1.0,0.0,0.0,0.0,0.0,0.0
16a05Wc.wav,16,Data/padded_audio/EmoDB/wav/16a05Wc.wav,Anger,The black piece of paper is up there next to the piece of wood.,3.80075,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a05Wc.npy,Data/mel_spectrograms/EmoDB/wav/16a05Wc.png,0,1.0,0.0,0.0,0.0,0.0,0.0
16a07Ea.wav,16,Data/padded_audio/EmoDB/wav/16a07Ea.wav,Disgust,"In seven hours, it will be time.",2.9964375,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a07Ea.npy,Data/mel_spectrograms/EmoDB/wav/16a07Ea.png,1,0.0,1.0,0.0,0.0,0.0,0.0
16a07Fa.wav,16,Data/padded_audio/EmoDB/wav/16a07Fa.wav,Happiness,"In seven hours, it will be time.",2.37125,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a07Fa.npy,Data/mel_spectrograms/EmoDB/wav/16a07Fa.png,3,0.0,0.0,0.0,1.0,0.0,0.0
16a07Fb.wav,16,Data/padded_audio/EmoDB/wav/16a07Fb.wav,Happiness,"In seven hours, it will be time.",2.4268125,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a07Fb.npy,Data/mel_spectrograms/EmoDB/wav/16a07Fb.png,3,0.0,0.0,0.0,1.0,0.0,0.0
16a07Nb.wav,16,Data/padded_audio/EmoDB/wav/16a07Nb.wav,Neutral,"In seven hours, it will be time.",2.0070625,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a07Nb.npy,Data/mel_spectrograms/EmoDB/wav/16a07Nb.png,4,0.0,0.0,0.0,0.0,1.0,0.0
16a07Td.wav,16,Data/padded_audio/EmoDB/wav/16a07Td.wav,Sadness,"In seven hours, it will be time.",3.7295,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a07Td.npy,Data/mel_spectrograms/EmoDB/wav/16a07Td.png,5,0.0,0.0,0.0,0.0,0.0,1.0
16a07Wa.wav,16,Data/padded_audio/EmoDB/wav/16a07Wa.wav,Anger,"In seven hours, it will be time.",2.3818125,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16a07Wa.npy,Data/mel_spectrograms/EmoDB/wav/16a07Wa.png,0,1.0,0.0,0.0,0.0,0.0,0.0
16b01Aa.wav,16,Data/padded_audio/EmoDB/wav/16b01Aa.wav,Fear,What kind of bags are those standing under the table?,2.0813125,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16b01Aa.npy,Data/mel_spectrograms/EmoDB/wav/16b01Aa.png,2,0.0,0.0,1.0,0.0,0.0,0.0
16b01Eb.wav,16,Data/padded_audio/EmoDB/wav/16b01Eb.wav,Disgust,What kind of bags are those standing under the table?,3.421625,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16b01Eb.npy,Data/mel_spectrograms/EmoDB/wav/16b01Eb.png,1,0.0,1.0,0.0,0.0,0.0,0.0
16b01Fa.wav,16,Data/padded_audio/EmoDB/wav/16b01Fa.wav,Happiness,What kind of bags are those standing under the table?,2.64975,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16b01Fa.npy,Data/mel_spectrograms/EmoDB/wav/16b01Fa.png,3,0.0,0.0,0.0,1.0,0.0,0.0
16b01Tb.wav,16,Data/padded_audio/EmoDB/wav/16b01Tb.wav,Sadness,What kind of bags are those standing under the table?,4.37775,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16b01Tb.npy,Data/mel_spectrograms/EmoDB/wav/16b01Tb.png,5,0.0,0.0,0.0,0.0,0.0,1.0
16b01Wa.wav,16,Data/padded_audio/EmoDB/wav/16b01Wa.wav,Anger,What kind of bags are those standing under the table?,2.609875,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16b01Wa.npy,Data/mel_spectrograms/EmoDB/wav/16b01Wa.png,0,1.0,0.0,0.0,0.0,0.0,0.0
16b01Wb.wav,16,Data/padded_audio/EmoDB/wav/16b01Wb.wav,Anger,What kind of bags are those standing under the table?,2.6616875,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16b01Wb.npy,Data/mel_spectrograms/EmoDB/wav/16b01Wb.png,0,1.0,0.0,0.0,0.0,0.0,0.0
16b02Aa.wav,16,Data/padded_audio/EmoDB/wav/16b02Aa.wav,Fear,They just carried it up and now they’re going back down.,3.0035625,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16b02Aa.npy,Data/mel_spectrograms/EmoDB/wav/16b02Aa.png,2,0.0,0.0,1.0,0.0,0.0,0.0
16b02Eb.wav,16,Data/padded_audio/EmoDB/wav/16b02Eb.wav,Disgust,They just carried it up and now they’re going back down.,4.1885625,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16b02Eb.npy,Data/mel_spectrograms/EmoDB/wav/16b02Eb.png,1,0.0,1.0,0.0,0.0,0.0,0.0
16b02Fd.wav,16,Data/padded_audio/EmoDB/wav/16b02Fd.wav,Happiness,They just carried it up and now they’re going back down.,3.5335625,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16b02Fd.npy,Data/mel_spectrograms/EmoDB/wav/16b02Fd.png,3,0.0,0.0,0.0,1.0,0.0,0.0
16b02Wb.wav,16,Data/padded_audio/EmoDB/wav/16b02Wb.wav,Anger,They just carried it up and now they’re going back down.,3.184375,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16b02Wb.npy,Data/mel_spectrograms/EmoDB/wav/16b02Wb.png,0,1.0,0.0,0.0,0.0,0.0,0.0
16b03Ad.wav,16,Data/padded_audio/EmoDB/wav/16b03Ad.wav,Fear,"On weekends, I always went home and visited Agnes.",3.2161875,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16b03Ad.npy,Data/mel_spectrograms/EmoDB/wav/16b03Ad.png,2,0.0,0.0,1.0,0.0,0.0,0.0
16b03Ea.wav,16,Data/padded_audio/EmoDB/wav/16b03Ea.wav,Disgust,"On weekends, I always went home and visited Agnes.",5.9638125,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16b03Ea.npy,Data/mel_spectrograms/EmoDB/wav/16b03Ea.png,1,0.0,1.0,0.0,0.0,0.0,0.0
16b03Fa.wav,16,Data/padded_audio/EmoDB/wav/16b03Fa.wav,Happiness,"On weekends, I always went home and visited Agnes.",3.8655,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16b03Fa.npy,Data/mel_spectrograms/EmoDB/wav/16b03Fa.png,3,0.0,0.0,0.0,1.0,0.0,0.0
16b03Fd.wav,16,Data/padded_audio/EmoDB/wav/16b03Fd.wav,Happiness,"On weekends, I always went home and visited Agnes.",3.6574375,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16b03Fd.npy,Data/mel_spectrograms/EmoDB/wav/16b03Fd.png,3,0.0,0.0,0.0,1.0,0.0,0.0
16b03Nb.wav,16,Data/padded_audio/EmoDB/wav/16b03Nb.wav,Neutral,"On weekends, I always went home and visited Agnes.",3.8991875,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16b03Nb.npy,Data/mel_spectrograms/EmoDB/wav/16b03Nb.png,4,0.0,0.0,0.0,0.0,1.0,0.0
16b03Ta.wav,16,Data/padded_audio/EmoDB/wav/16b03Ta.wav,Sadness,"On weekends, I always went home and visited Agnes.",5.975625,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16b03Ta.npy,Data/mel_spectrograms/EmoDB/wav/16b03Ta.png,5,0.0,0.0,0.0,0.0,0.0,1.0
16b03Wb.wav,16,Data/padded_audio/EmoDB/wav/16b03Wb.wav,Anger,"On weekends, I always went home and visited Agnes.",3.9245625,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16b03Wb.npy,Data/mel_spectrograms/EmoDB/wav/16b03Wb.png,0,1.0,0.0,0.0,0.0,0.0,0.0
16b09Ab.wav,16,Data/padded_audio/EmoDB/wav/16b09Ab.wav,Fear,I just want to drop this off and then go have a drink with Karl.,2.0515625,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16b09Ab.npy,Data/mel_spectrograms/EmoDB/wav/16b09Ab.png,2,0.0,0.0,1.0,0.0,0.0,0.0
16b09Eb.wav,16,Data/padded_audio/EmoDB/wav/16b09Eb.wav,Disgust,I just want to drop this off and then go have a drink with Karl.,5.0256875,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16b09Eb.npy,Data/mel_spectrograms/EmoDB/wav/16b09Eb.png,1,0.0,1.0,0.0,0.0,0.0,0.0
16b09Fb.wav,16,Data/padded_audio/EmoDB/wav/16b09Fb.wav,Happiness,I just want to drop this off and then go have a drink with Karl.,3.5018125,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16b09Fb.npy,Data/mel_spectrograms/EmoDB/wav/16b09Fb.png,3,0.0,0.0,0.0,1.0,0.0,0.0
16b09Wb.wav,16,Data/padded_audio/EmoDB/wav/16b09Wb.wav,Anger,I just want to drop this off and then go have a drink with Karl.,3.69,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16b09Wb.npy,Data/mel_spectrograms/EmoDB/wav/16b09Wb.png,0,1.0,0.0,0.0,0.0,0.0,0.0
16b10Aa.wav,16,Data/padded_audio/EmoDB/wav/16b10Aa.wav,Fear,She'll be in the spot where we always put her.,2.5826875,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16b10Aa.npy,Data/mel_spectrograms/EmoDB/wav/16b10Aa.png,2,0.0,0.0,1.0,0.0,0.0,0.0
16b10Eb.wav,16,Data/padded_audio/EmoDB/wav/16b10Eb.wav,Disgust,She'll be in the spot where we always put her.,3.2245,16000,EmoDB,Data/mel_spectrograms/EmoDB/wav/16b10Eb.npy,Data/mel_spectrograms/EmoDB/wav/16b10Eb.png,1,0.0,1.0,0.0,0.0,0.0,0.0
