file_name,speaker,path,emotion,sentence,Duration (seconds),Sampling Rate (Hz),dataset
03-01-04-01-01-01-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-04-01-01-01-01.wav,Sadness,Kids are talking by the door.,3.8371666666666666,48000,RAVDESS
03-01-04-01-01-02-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-04-01-01-02-01.wav,Sadness,Kids are talking by the door.,3.5702291666666666,48000,RAVDESS
03-01-04-01-02-01-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-04-01-02-01-01.wav,Sadness,Dogs are sitting by the door.,3.5035,48000,RAVDESS
03-01-04-01-02-02-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-04-01-02-02-01.wav,Sadness,Dogs are sitting by the door.,3.370041666666667,48000,RAVDESS
03-01-04-02-01-01-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-04-02-01-01-01.wav,Sadness,Kids are talking by the door.,3.803791666666666,48000,RAVDESS
03-01-04-02-01-02-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-04-02-01-02-01.wav,Sadness,Kids are talking by the door.,3.703708333333333,48000,RAVDESS
03-01-04-02-02-01-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-04-02-02-01-01.wav,Sadness,Dogs are sitting by the door.,3.7370833333333335,48000,RAVDESS
03-01-04-02-02-02-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-04-02-02-02-01.wav,Sadness,Dogs are sitting by the door.,3.7370625,48000,RAVDESS
03-01-05-01-01-01-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-05-01-01-01-01.wav,Anger,Kids are talking by the door.,3.8705416666666665,48000,RAVDESS
03-01-05-01-01-02-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-05-01-01-02-01.wav,Anger,Kids are talking by the door.,3.937270833333333,48000,RAVDESS
03-01-05-01-02-01-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-05-01-02-01-01.wav,Anger,Dogs are sitting by the door.,3.5035,48000,RAVDESS
03-01-05-01-02-02-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-05-01-02-02-01.wav,Anger,Dogs are sitting by the door.,3.7370625,48000,RAVDESS
03-01-05-02-01-01-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-05-02-01-01-01.wav,Anger,Kids are talking by the door.,4.104104166666667,48000,RAVDESS
03-01-05-02-01-02-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-05-02-01-02-01.wav,Anger,Kids are talking by the door.,4.371041666666667,48000,RAVDESS
03-01-05-02-02-01-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-05-02-02-01-01.wav,Anger,Dogs are sitting by the door.,4.137458333333333,48000,RAVDESS
03-01-05-02-02-02-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-05-02-02-02-01.wav,Anger,Dogs are sitting by the door.,4.437770833333333,48000,RAVDESS
03-01-06-01-01-01-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-06-01-01-01-01.wav,Fear,Kids are talking by the door.,3.670333333333333,48000,RAVDESS
03-01-06-01-01-02-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-06-01-01-02-01.wav,Fear,Kids are talking by the door.,3.636979166666667,48000,RAVDESS
03-01-06-01-02-01-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-06-01-02-01-01.wav,Fear,Dogs are sitting by the door.,3.4367708333333336,48000,RAVDESS
03-01-06-01-02-02-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-06-01-02-02-01.wav,Fear,Dogs are sitting by the door.,3.7036875,48000,RAVDESS
03-01-06-02-01-01-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-06-02-01-01-01.wav,Fear,Kids are talking by the door.,5.005,48000,RAVDESS
03-01-06-02-01-02-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-06-02-01-02-01.wav,Fear,Kids are talking by the door.,4.2375625,48000,RAVDESS
03-01-06-02-02-01-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-06-02-02-01-01.wav,Fear,Dogs are sitting by the door.,3.970625,48000,RAVDESS
03-01-06-02-02-02-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-06-02-02-02-01.wav,Fear,Dogs are sitting by the door.,3.9039166666666665,48000,RAVDESS
03-01-07-01-01-01-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-07-01-01-01-01.wav,Disgust,Kids are talking by the door.,3.870520833333333,48000,RAVDESS
03-01-07-01-01-02-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-07-01-01-02-01.wav,Disgust,Kids are talking by the door.,3.903895833333333,48000,RAVDESS
03-01-07-01-02-01-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-07-01-02-01-01.wav,Disgust,Dogs are sitting by the door.,3.903895833333333,48000,RAVDESS
03-01-07-01-02-02-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-07-01-02-02-01.wav,Disgust,Dogs are sitting by the door.,3.8371666666666666,48000,RAVDESS
03-01-07-02-01-01-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-07-02-01-01-01.wav,Disgust,Kids are talking by the door.,4.304291666666667,48000,RAVDESS
03-01-07-02-01-02-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-07-02-01-02-01.wav,Disgust,Kids are talking by the door.,4.104104166666667,48000,RAVDESS
03-01-07-02-02-01-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-07-02-02-01-01.wav,Disgust,Dogs are sitting by the door.,4.037375,48000,RAVDESS
03-01-07-02-02-02-01.wav,Actor_01,Data/padded_audio/RAVDESS/Actor_01\03-01-07-02-02-02-01.wav,Disgust,Dogs are sitting by the door.,4.371020833333334,48000,RAVDESS
03-01-01-01-01-01-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-01-01-01-01-02.wav,Neutral,Kids are talking by the door.,3.636958333333333,48000,RAVDESS
03-01-01-01-01-02-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-01-01-01-02-02.wav,Neutral,Kids are talking by the door.,3.6036041666666665,48000,RAVDESS
03-01-01-01-02-01-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-01-01-02-01-02.wav,Neutral,Dogs are sitting by the door.,3.7704166666666654,48000,RAVDESS
03-01-01-01-02-02-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-01-01-02-02-02.wav,Neutral,Dogs are sitting by the door.,3.603583333333333,48000,RAVDESS
03-01-03-01-01-01-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-03-01-01-01-02.wav,Happiness,Kids are talking by the door.,3.6036041666666665,48000,RAVDESS
03-01-03-01-01-02-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-03-01-01-02-02.wav,Happiness,Kids are talking by the door.,3.7036875,48000,RAVDESS
03-01-03-01-02-01-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-03-01-02-01-02.wav,Happiness,Dogs are sitting by the door.,3.7704375,48000,RAVDESS
03-01-03-01-02-02-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-03-01-02-02-02.wav,Happiness,Dogs are sitting by the door.,3.7370833333333335,48000,RAVDESS
03-01-03-02-01-01-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-03-02-01-01-02.wav,Happiness,Kids are talking by the door.,3.703708333333333,48000,RAVDESS
03-01-03-02-01-02-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-03-02-01-02-02.wav,Happiness,Kids are talking by the door.,3.670333333333333,48000,RAVDESS
03-01-03-02-02-01-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-03-02-02-01-02.wav,Happiness,Dogs are sitting by the door.,3.703708333333333,48000,RAVDESS
03-01-03-02-02-02-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-03-02-02-02-02.wav,Happiness,Dogs are sitting by the door.,3.870520833333333,48000,RAVDESS
03-01-04-01-01-01-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-04-01-01-01-02.wav,Sadness,Kids are talking by the door.,3.8371666666666666,48000,RAVDESS
03-01-04-01-01-02-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-04-01-01-02-02.wav,Sadness,Kids are talking by the door.,3.7704375,48000,RAVDESS
03-01-04-01-02-01-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-04-01-02-01-02.wav,Sadness,Dogs are sitting by the door.,3.7370625,48000,RAVDESS
03-01-04-01-02-02-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-04-01-02-02-02.wav,Sadness,Dogs are sitting by the door.,3.7704375,48000,RAVDESS
03-01-04-02-01-01-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-04-02-01-01-02.wav,Sadness,Kids are talking by the door.,3.7370833333333335,48000,RAVDESS
03-01-04-02-01-02-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-04-02-01-02-02.wav,Sadness,Kids are talking by the door.,3.7704166666666654,48000,RAVDESS
03-01-04-02-02-01-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-04-02-02-01-02.wav,Sadness,Dogs are sitting by the door.,3.7036875,48000,RAVDESS
03-01-04-02-02-02-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-04-02-02-02-02.wav,Sadness,Dogs are sitting by the door.,3.670333333333333,48000,RAVDESS
03-01-05-01-01-01-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-05-01-01-01-02.wav,Anger,Kids are talking by the door.,3.670333333333333,48000,RAVDESS
03-01-05-01-01-02-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-05-01-01-02-02.wav,Anger,Kids are talking by the door.,3.670333333333333,48000,RAVDESS
03-01-05-01-02-01-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-05-01-02-01-02.wav,Anger,Dogs are sitting by the door.,3.7704166666666654,48000,RAVDESS
03-01-05-01-02-02-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-05-01-02-02-02.wav,Anger,Dogs are sitting by the door.,3.803791666666666,48000,RAVDESS
03-01-05-02-01-01-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-05-02-01-01-02.wav,Anger,Kids are talking by the door.,3.9039166666666665,48000,RAVDESS
03-01-05-02-01-02-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-05-02-01-02-02.wav,Anger,Kids are talking by the door.,4.004,48000,RAVDESS
03-01-05-02-02-01-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-05-02-02-01-02.wav,Anger,Dogs are sitting by the door.,4.004,48000,RAVDESS
03-01-05-02-02-02-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-05-02-02-02-02.wav,Anger,Dogs are sitting by the door.,4.004,48000,RAVDESS
03-01-06-01-01-01-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-06-01-01-01-02.wav,Fear,Kids are talking by the door.,3.636979166666667,48000,RAVDESS
03-01-06-01-01-02-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-06-01-01-02-02.wav,Fear,Kids are talking by the door.,3.7370625,48000,RAVDESS
03-01-06-01-02-01-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-06-01-02-01-02.wav,Fear,Dogs are sitting by the door.,3.670333333333333,48000,RAVDESS
03-01-06-01-02-02-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-06-01-02-02-02.wav,Fear,Dogs are sitting by the door.,3.7370625,48000,RAVDESS
03-01-06-02-01-01-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-06-02-01-01-02.wav,Fear,Kids are talking by the door.,3.803791666666666,48000,RAVDESS
03-01-06-02-01-02-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-06-02-01-02-02.wav,Fear,Kids are talking by the door.,3.636979166666667,48000,RAVDESS
03-01-06-02-02-01-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-06-02-02-01-02.wav,Fear,Dogs are sitting by the door.,3.6036041666666665,48000,RAVDESS
03-01-06-02-02-02-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-06-02-02-02-02.wav,Fear,Dogs are sitting by the door.,3.6036041666666665,48000,RAVDESS
03-01-07-01-01-01-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-07-01-01-01-02.wav,Disgust,Kids are talking by the door.,3.670333333333333,48000,RAVDESS
03-01-07-01-01-02-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-07-01-01-02-02.wav,Disgust,Kids are talking by the door.,3.636979166666667,48000,RAVDESS
03-01-07-01-02-01-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-07-01-02-01-02.wav,Disgust,Dogs are sitting by the door.,3.8705416666666665,48000,RAVDESS
03-01-07-01-02-02-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-07-01-02-02-02.wav,Disgust,Dogs are sitting by the door.,3.8371666666666666,48000,RAVDESS
03-01-07-02-01-01-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-07-02-01-01-02.wav,Disgust,Kids are talking by the door.,4.137458333333333,48000,RAVDESS
03-01-07-02-01-02-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-07-02-01-02-02.wav,Disgust,Kids are talking by the door.,4.137458333333333,48000,RAVDESS
03-01-07-02-02-01-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-07-02-02-01-02.wav,Disgust,Dogs are sitting by the door.,4.004,48000,RAVDESS
03-01-07-02-02-02-02.wav,Actor_02,Data/padded_audio/RAVDESS/Actor_02\03-01-07-02-02-02-02.wav,Disgust,Dogs are sitting by the door.,4.037375,48000,RAVDESS
03-01-01-01-01-01-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-01-01-01-01-03.wav,Neutral,Kids are talking by the door.,3.4367708333333336,48000,RAVDESS
03-01-01-01-01-02-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-01-01-01-02-03.wav,Neutral,Kids are talking by the door.,3.5035,48000,RAVDESS
03-01-01-01-02-01-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-01-01-02-01-03.wav,Neutral,Dogs are sitting by the door.,3.5035,48000,RAVDESS
03-01-01-01-02-02-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-01-01-02-02-03.wav,Neutral,Dogs are sitting by the door.,3.470145833333333,48000,RAVDESS
03-01-03-01-01-01-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-03-01-01-01-03.wav,Happiness,Kids are talking by the door.,3.7704166666666654,48000,RAVDESS
03-01-03-01-01-02-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-03-01-01-02-03.wav,Happiness,Kids are talking by the door.,3.603583333333333,48000,RAVDESS
03-01-03-01-02-01-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-03-01-02-01-03.wav,Happiness,Dogs are sitting by the door.,3.5035,48000,RAVDESS
03-01-03-01-02-02-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-03-01-02-02-03.wav,Happiness,Dogs are sitting by the door.,3.5035,48000,RAVDESS
03-01-03-02-01-01-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-03-02-01-01-03.wav,Happiness,Kids are talking by the door.,4.3043125,48000,RAVDESS
03-01-03-02-01-02-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-03-02-01-02-03.wav,Happiness,Kids are talking by the door.,4.404395833333333,48000,RAVDESS
03-01-03-02-02-01-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-03-02-02-01-03.wav,Happiness,Dogs are sitting by the door.,4.137458333333333,48000,RAVDESS
03-01-03-02-02-02-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-03-02-02-02-03.wav,Happiness,Dogs are sitting by the door.,3.8371666666666666,48000,RAVDESS
03-01-04-01-01-01-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-04-01-01-01-03.wav,Sadness,Kids are talking by the door.,3.6036041666666665,48000,RAVDESS
03-01-04-01-01-02-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-04-01-01-02-03.wav,Sadness,Kids are talking by the door.,3.5702291666666666,48000,RAVDESS
03-01-04-01-02-01-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-04-01-02-01-03.wav,Sadness,Dogs are sitting by the door.,3.5702291666666666,48000,RAVDESS
03-01-04-01-02-02-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-04-01-02-02-03.wav,Sadness,Dogs are sitting by the door.,3.536875,48000,RAVDESS
03-01-04-02-01-01-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-04-02-01-01-03.wav,Sadness,Kids are talking by the door.,3.7704375,48000,RAVDESS
03-01-04-02-01-02-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-04-02-01-02-03.wav,Sadness,Kids are talking by the door.,3.8371666666666666,48000,RAVDESS
03-01-04-02-02-01-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-04-02-02-01-03.wav,Sadness,Dogs are sitting by the door.,3.470125,48000,RAVDESS
03-01-04-02-02-02-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-04-02-02-02-03.wav,Sadness,Dogs are sitting by the door.,3.7036875,48000,RAVDESS
03-01-05-01-01-01-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-05-01-01-01-03.wav,Anger,Kids are talking by the door.,4.004,48000,RAVDESS
03-01-05-01-01-02-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-05-01-01-02-03.wav,Anger,Kids are talking by the door.,4.070729166666666,48000,RAVDESS
03-01-05-01-02-01-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-05-01-02-01-03.wav,Anger,Dogs are sitting by the door.,3.8038125,48000,RAVDESS
03-01-05-01-02-02-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-05-01-02-02-03.wav,Anger,Dogs are sitting by the door.,3.8371666666666666,48000,RAVDESS
03-01-05-02-01-01-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-05-02-01-01-03.wav,Anger,Kids are talking by the door.,4.404395833333333,48000,RAVDESS
03-01-05-02-01-02-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-05-02-01-02-03.wav,Anger,Kids are talking by the door.,4.404416666666667,48000,RAVDESS
03-01-05-02-02-01-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-05-02-02-01-03.wav,Anger,Dogs are sitting by the door.,4.2375625,48000,RAVDESS
03-01-05-02-02-02-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-05-02-02-02-03.wav,Anger,Dogs are sitting by the door.,4.5045,48000,RAVDESS
03-01-06-01-01-01-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-06-01-01-01-03.wav,Fear,Kids are talking by the door.,3.7370833333333335,48000,RAVDESS
03-01-06-01-01-02-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-06-01-01-02-03.wav,Fear,Kids are talking by the door.,3.8371666666666666,48000,RAVDESS
03-01-06-01-02-01-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-06-01-02-01-03.wav,Fear,Dogs are sitting by the door.,3.5035,48000,RAVDESS
03-01-06-01-02-02-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-06-01-02-02-03.wav,Fear,Dogs are sitting by the door.,3.203208333333333,48000,RAVDESS
03-01-06-02-01-01-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-06-02-01-01-03.wav,Fear,Kids are talking by the door.,3.3033125,48000,RAVDESS
03-01-06-02-01-02-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-06-02-01-02-03.wav,Fear,Kids are talking by the door.,3.903895833333333,48000,RAVDESS
03-01-06-02-02-01-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-06-02-02-01-03.wav,Fear,Dogs are sitting by the door.,3.3033125,48000,RAVDESS
03-01-06-02-02-02-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-06-02-02-02-03.wav,Fear,Dogs are sitting by the door.,3.4367708333333336,48000,RAVDESS
03-01-07-01-01-01-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-07-01-01-01-03.wav,Disgust,Kids are talking by the door.,4.037375,48000,RAVDESS
03-01-07-01-01-02-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-07-01-01-02-03.wav,Disgust,Kids are talking by the door.,3.970645833333333,48000,RAVDESS
03-01-07-01-02-01-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-07-01-02-01-03.wav,Disgust,Dogs are sitting by the door.,3.6036041666666665,48000,RAVDESS
03-01-07-01-02-02-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-07-01-02-02-03.wav,Disgust,Dogs are sitting by the door.,3.7704375,48000,RAVDESS
03-01-07-02-01-01-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-07-02-01-01-03.wav,Disgust,Kids are talking by the door.,4.104104166666667,48000,RAVDESS
03-01-07-02-01-02-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-07-02-01-02-03.wav,Disgust,Kids are talking by the door.,4.104104166666667,48000,RAVDESS
03-01-07-02-02-01-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-07-02-02-01-03.wav,Disgust,Dogs are sitting by the door.,3.8371666666666666,48000,RAVDESS
03-01-07-02-02-02-03.wav,Actor_03,Data/padded_audio/RAVDESS/Actor_03\03-01-07-02-02-02-03.wav,Disgust,Dogs are sitting by the door.,3.937270833333333,48000,RAVDESS
03-01-01-01-01-01-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-01-01-01-01-04.wav,Neutral,Kids are talking by the door.,3.3032916666666665,48000,RAVDESS
03-01-01-01-01-02-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-01-01-01-02-04.wav,Neutral,Kids are talking by the door.,3.370041666666667,48000,RAVDESS
03-01-01-01-02-01-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-01-01-02-01-04.wav,Neutral,Dogs are sitting by the door.,3.2699375,48000,RAVDESS
03-01-01-01-02-02-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-01-01-02-02-04.wav,Neutral,Dogs are sitting by the door.,3.2365625,48000,RAVDESS
03-01-03-01-01-01-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-03-01-01-01-04.wav,Happiness,Kids are talking by the door.,3.5035,48000,RAVDESS
03-01-03-01-01-02-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-03-01-01-02-04.wav,Happiness,Kids are talking by the door.,3.536854166666666,48000,RAVDESS
03-01-03-01-02-01-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-03-01-02-01-04.wav,Happiness,Dogs are sitting by the door.,3.5035,48000,RAVDESS
03-01-03-01-02-02-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-03-01-02-02-04.wav,Happiness,Dogs are sitting by the door.,3.4367708333333336,48000,RAVDESS
03-01-03-02-01-01-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-03-02-01-01-04.wav,Happiness,Kids are talking by the door.,3.8705416666666665,48000,RAVDESS
03-01-03-02-01-02-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-03-02-01-02-04.wav,Happiness,Kids are talking by the door.,3.5702291666666666,48000,RAVDESS
03-01-03-02-02-01-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-03-02-02-01-04.wav,Happiness,Dogs are sitting by the door.,3.6036041666666665,48000,RAVDESS
03-01-03-02-02-02-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-03-02-02-02-04.wav,Happiness,Dogs are sitting by the door.,3.7704166666666654,48000,RAVDESS
03-01-04-01-01-01-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-04-01-01-01-04.wav,Sadness,Kids are talking by the door.,3.370041666666667,48000,RAVDESS
03-01-04-01-01-02-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-04-01-01-02-04.wav,Sadness,Kids are talking by the door.,3.403395833333333,48000,RAVDESS
03-01-04-01-02-01-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-04-01-02-01-04.wav,Sadness,Dogs are sitting by the door.,3.4367708333333336,48000,RAVDESS
03-01-04-01-02-02-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-04-01-02-02-04.wav,Sadness,Dogs are sitting by the door.,3.470125,48000,RAVDESS
03-01-04-02-01-01-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-04-02-01-01-04.wav,Sadness,Kids are talking by the door.,3.670333333333333,48000,RAVDESS
03-01-04-02-01-02-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-04-02-01-02-04.wav,Sadness,Kids are talking by the door.,3.7704375,48000,RAVDESS
03-01-04-02-02-01-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-04-02-02-01-04.wav,Sadness,Dogs are sitting by the door.,3.7704375,48000,RAVDESS
03-01-04-02-02-02-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-04-02-02-02-04.wav,Sadness,Dogs are sitting by the door.,3.7704375,48000,RAVDESS
03-01-05-01-01-01-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-05-01-01-01-04.wav,Anger,Kids are talking by the door.,3.703708333333333,48000,RAVDESS
03-01-05-01-01-02-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-05-01-01-02-04.wav,Anger,Kids are talking by the door.,3.6036041666666665,48000,RAVDESS
03-01-05-01-02-01-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-05-01-02-01-04.wav,Anger,Dogs are sitting by the door.,3.470125,48000,RAVDESS
03-01-05-01-02-02-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-05-01-02-02-04.wav,Anger,Dogs are sitting by the door.,3.7370625,48000,RAVDESS
03-01-05-02-01-01-04.wav,Actor_04,Data/padded_audio/RAVDESS/Actor_04\03-01-05-02-01-01-04.wav,Anger,Kids are talking by the door.,3.7704375,48000,RAVDESS
